trip_id,route_id,direction_id,stop_id,stop_sequence,vehicle_id,arrival_delay,departure_delay,timestamp,delayed
14680669,6625,1,706,38,2505,909.0,909.0,1759681390.0,1
14680669,6625,1,707,39,2505,894.0,894.0,1759681431.0,1
14680669,6625,1,9094,40,2505,891.0,891.0,1759681470.0,1
14680669,6625,1,1254,41,2505,923.0,923.0,1759681583.0,1
14680669,6625,1,1255,42,2505,921.0,921.0,1759681635.0,1
14680669,6625,1,1256,43,2505,879.0,879.0,1759681689.0,1
14680669,6625,1,1258,44,2505,886.0,886.0,1759681745.0,1
14680669,6625,1,1259,45,2505,861.0,861.0,1759681767.0,1
14680669,6625,1,1260,46,2505,838.0,838.0,1759681788.0,1
14680669,6625,1,1261,47,2505,844.0,844.0,1759681844.0,1
14680669,6625,1,1262,48,2505,820.0,820.0,1759681870.0,1
14680669,6625,1,1264,49,2505,776.0,776.0,1759681900.0,1
14680669,6625,1,1265,50,2505,745.0,745.0,1759681923.0,1
14680669,6625,1,1266,51,2505,722.0,722.0,1759681949.0,1
14680670,6625,1,2936,9,2565,736.0,736.0,1759680482.0,1
14680670,6625,1,942,10,2565,750.0,750.0,1759680605.0,1
14680670,6625,1,12860,11,2565,741.0,741.0,1759680674.0,1
14680670,6625,1,944,12,2565,748.0,748.0,1759680718.0,1
14680670,6625,1,945,13,2565,752.0,752.0,1759680759.0,1
14680670,6625,1,946,14,2565,722.0,722.0,1759680811.0,1
14680670,6625,1,947,15,2565,725.0,725.0,1759680860.0,1
14680670,6625,1,948,16,2565,689.0,689.0,1759680888.0,1
14680670,6625,1,949,17,2565,650.0,650.0,1759680934.0,1
14680670,6625,1,950,18,2565,646.0,646.0,1759680984.0,1
14680670,6625,1,1244,19,2565,646.0,646.0,1759681066.0,1
14680670,6625,1,1245,20,2565,629.0,629.0,1759681102.0,1
14680670,6625,1,1246,21,2565,638.0,638.0,1759681169.0,1
14680670,6625,1,1247,22,2565,635.0,635.0,1759681226.0,1
14680670,6625,1,1248,23,2565,620.0,620.0,1759681268.0,1
14680670,6625,1,1249,24,2565,606.0,606.0,1759681311.0,1
14680670,6625,1,1250,25,2565,610.0,610.0,1759681367.0,1
14680670,6625,1,12919,26,2565,591.0,591.0,1759681417.0,1
14680670,6625,1,1253,27,2565,543.0,543.0,1759681468.0,1
14680670,6625,1,8913,28,2565,569.0,569.0,1759681543.0,1
14680670,6625,1,972,29,2565,601.0,601.0,1759681621.0,1
14680670,6625,1,973,30,2565,581.0,581.0,1759681670.0,1
14680670,6625,1,974,31,2565,563.0,563.0,1759681695.0,1
14680670,6625,1,976,32,2565,520.0,520.0,1759681755.0,1
14680670,6625,1,977,33,2565,519.0,519.0,1759681792.0,1
14680670,6625,1,8537,34,2565,486.0,486.0,1759681836.0,1
14680670,6625,1,980,35,2565,453.0,453.0,1759681868.0,1
14680670,6625,1,704,36,2565,483.0,483.0,1759681961.0,1
14680670,6625,1,705,37,2565,463.0,463.0,1759681999.0,1
14680670,6625,1,706,38,2565,461.0,461.0,1759682069.0,1
14680670,6625,1,707,39,2565,445.0,445.0,1759682114.0,1
14680670,6625,1,9094,40,2565,440.0,440.0,1759682154.0,1
14680670,6625,1,1254,41,2565,467.0,467.0,1759682267.0,1
14680670,6625,1,1255,42,2565,467.0,467.0,1759682321.0,1
14680670,6625,1,1256,43,2565,427.0,427.0,1759682377.0,1
14680670,6625,1,1258,44,2565,435.0,435.0,1759682434.0,1
14680670,6625,1,1259,45,2565,411.0,411.0,1759682457.0,1
14680670,6625,1,1260,46,2565,390.0,390.0,1759682480.0,1
14680670,6625,1,1261,47,2565,395.0,395.0,1759682535.0,1
14680670,6625,1,1262,48,2565,370.0,370.0,1759682560.0,1
14680670,6625,1,1264,49,2565,326.0,326.0,1759682590.0,1
14680670,6625,1,1265,50,2565,295.0,295.0,1759682613.0,1
14680670,6625,1,1266,51,2565,272.0,272.0,1759682639.0,1
14681084,6626,0,76,2,18398,212.0,212.0,1759680456.0,1
14681084,6626,0,77,3,18398,224.0,224.0,1759680524.0,1
14681084,6626,0,78,4,18398,232.0,232.0,1759680576.0,1
14681084,6626,0,80,5,18398,222.0,222.0,1759680648.0,1
14681084,6626,0,9063,6,18398,204.0,204.0,1759680707.0,1
14681084,6626,0,21,7,18398,192.0,192.0,1759680759.0,1
14681084,6626,0,1283,8,18398,191.0,191.0,1759680851.0,1
14681084,6626,0,1284,9,18398,213.0,213.0,1759680923.0,1
14681084,6626,0,1285,10,18398,215.0,215.0,1759680959.0,1
14681084,6626,0,1289,11,18398,220.0,220.0,1759681000.0,1
14681084,6626,0,1290,12,18398,204.0,204.0,1759681037.0,1
14681084,6626,0,1291,13,18398,193.0,193.0,1759681073.0,1
14681084,6626,0,1292,14,18398,187.0,187.0,1759681109.0,1
14681084,6626,0,1293,15,18398,173.0,173.0,1759681144.0,1
14681084,6626,0,1294,16,18398,170.0,170.0,1759681177.0,1
14681084,6626,0,1295,17,18398,164.0,164.0,1759681208.0,1
14681084,6626,0,1296,18,18398,149.0,149.0,1759681228.0,1
14681084,6626,0,1297,19,18398,125.0,125.0,1759681255.0,1
14681084,6626,0,1298,20,18398,135.0,135.0,1759681309.0,1
14681084,6626,0,1299,21,18398,132.0,132.0,1759681334.0,1
14681084,6626,0,1300,22,18398,129.0,129.0,1759681386.0,1
14681084,6626,0,1301,23,18398,148.0,148.0,1759681468.0,1
14681084,6626,0,1302,24,18398,161.0,161.0,1759681528.0,1
14681084,6626,0,1304,25,18398,137.0,137.0,1759681589.0,1
14681084,6626,0,10807,26,18398,130.0,130.0,1759681614.0,1
14681084,6626,0,1307,27,18398,147.0,147.0,1759681694.0,1
14681084,6626,0,1308,28,18398,194.0,194.0,1759681767.0,1
14681084,6626,0,1309,29,18398,185.0,185.0,1759681793.0,1
14681084,6626,0,1310,30,18398,176.0,176.0,1759681818.0,1
14681084,6626,0,1311,31,18398,164.0,164.0,1759681842.0,1
14681084,6626,0,1312,32,18398,181.0,181.0,1759681899.0,1
14681084,6626,0,1314,33,18398,167.0,167.0,1759681945.0,1
14681084,6626,0,1315,34,18398,153.0,153.0,1759681967.0,1
14681084,6626,0,1316,35,18398,158.0,158.0,1759682018.0,1
14681084,6626,0,1317,36,18398,148.0,148.0,1759682040.0,1
14681084,6626,0,1318,37,18398,138.0,138.0,1759682056.0,1
14681084,6626,0,1319,38,18398,134.0,134.0,1759682074.0,1
14681084,6626,0,1320,39,18398,148.0,148.0,1759682128.0,1
14681084,6626,0,1321,40,18398,139.0,139.0,1759682149.0,1
14681084,6626,0,1322,41,18398,134.0,134.0,1759682169.0,1
14681084,6626,0,1324,42,18398,145.0,145.0,1759682233.0,1
14681084,6626,0,1325,43,18398,146.0,146.0,1759682256.0,1
14681084,6626,0,1326,44,18398,142.0,142.0,1759682281.0,1
14681084,6626,0,1327,45,18398,137.0,137.0,1759682304.0,1
14681084,6626,0,1328,46,18398,135.0,135.0,1759682319.0,1
14681089,6626,0,9063,6,18400,1049.0,1049.0,1759680472.0,1
14681089,6626,0,21,7,18400,1037.0,1037.0,1759680524.0,1
14681089,6626,0,1283,8,18400,1036.0,1036.0,1759680616.0,1
14681089,6626,0,1284,9,18400,1058.0,1058.0,1759680688.0,1
14681089,6626,0,1285,10,18400,1060.0,1060.0,1759680724.0,1
14681089,6626,0,1289,11,18400,1066.0,1066.0,1759680766.0,1
14681089,6626,0,1290,12,18400,1054.0,1054.0,1759680807.0,1
14681089,6626,0,1291,13,18400,1043.0,1043.0,1759680843.0,1
14681089,6626,0,1292,14,18400,1037.0,1037.0,1759680879.0,1
14681089,6626,0,1293,15,18400,1024.0,1024.0,1759680915.0,1
14681089,6626,0,1294,16,18400,1021.0,1021.0,1759680948.0,1
14681089,6626,0,1295,17,18400,1016.0,1016.0,1759680980.0,1
14681089,6626,0,1296,18,18400,1001.0,1001.0,1759681000.0,1
14681089,6626,0,1297,19,18400,977.0,977.0,1759681027.0,1
14681089,6626,0,1298,20,18400,987.0,987.0,1759681081.0,1
14681089,6626,0,1299,21,18400,985.0,985.0,1759681107.0,1
14681089,6626,0,1300,22,18400,985.0,985.0,1759681162.0,1
14681089,6626,0,1301,23,18400,1004.0,1004.0,1759681244.0,1
14681089,6626,0,1302,24,18400,1016.0,1016.0,1759681303.0,1
14681089,6626,0,1304,25,18400,992.0,992.0,1759681364.0,1
14681089,6626,0,10807,26,18400,985.0,985.0,1759681389.0,1
14681089,6626,0,1307,27,18400,1002.0,1002.0,1759681469.0,1
14681089,6626,0,1308,28,18400,1049.0,1049.0,1759681542.0,1
14681089,6626,0,1309,29,18400,1040.0,1040.0,1759681568.0,1
14681089,6626,0,1310,30,18400,1031.0,1031.0,1759681593.0,1
14681089,6626,0,1311,31,18400,1019.0,1019.0,1759681617.0,1
14681089,6626,0,1312,32,18400,1036.0,1036.0,1759681674.0,1
14681089,6626,0,1314,33,18400,1022.0,1022.0,1759681720.0,1
14681089,6626,0,1315,34,18400,1008.0,1008.0,1759681742.0,1
14681089,6626,0,1316,35,18400,1013.0,1013.0,1759681793.0,1
14681089,6626,0,1317,36,18400,1003.0,1003.0,1759681815.0,1
14681089,6626,0,1318,37,18400,993.0,993.0,1759681831.0,1
14681089,6626,0,1319,38,18400,989.0,989.0,1759681849.0,1
14681089,6626,0,1320,39,18400,1003.0,1003.0,1759681903.0,1
14681089,6626,0,1321,40,18400,994.0,994.0,1759681924.0,1
14681089,6626,0,1322,41,18400,989.0,989.0,1759681944.0,1
14681089,6626,0,1324,42,18400,1000.0,1000.0,1759682008.0,1
14681089,6626,0,1325,43,18400,1001.0,1001.0,1759682031.0,1
14681089,6626,0,1326,44,18400,997.0,997.0,1759682056.0,1
14681089,6626,0,1327,45,18400,990.0,990.0,1759682077.0,1
14681089,6626,0,1328,46,18400,987.0,987.0,1759682091.0,1
14681149,6626,1,1344,9,18332,22.0,22.0,1759680460.0,1
14681149,6626,1,1345,10,18332,14.0,14.0,1759680477.0,1
14681149,6626,1,1346,11,18332,2.0,2.0,1759680496.0,1
14681149,6626,1,1347,12,18332,18.0,18.0,1759680558.0,1
14681149,6626,1,1348,13,18332,0.0,0.0,1759680588.0,0
14681149,6626,1,1349,14,18332,-8.0,-8.0,1759680629.0,0
14681149,6626,1,1350,15,18332,-19.0,-19.0,1759680698.0,0
14681149,6626,1,1351,16,18332,-27.0,-27.0,1759680724.0,0
14681149,6626,1,1352,17,18332,-41.0,-41.0,1759680759.0,0
14681149,6626,1,1353,18,18332,-54.0,-54.0,1759680787.0,0
14681149,6626,1,1354,19,18332,-53.0,-53.0,1759680861.0,0
14681149,6626,1,1355,20,18332,-36.0,-36.0,1759680898.0,0
14681149,6626,1,1356,21,18332,-57.0,-57.0,1759680940.0,0
14681149,6626,1,1357,22,18332,-65.0,-65.0,1759680966.0,0
14681149,6626,1,1358,23,18332,-73.0,-73.0,1759680999.0,0
14681149,6626,1,1360,24,18332,-102.0,-102.0,1759681092.0,0
14681149,6626,1,1361,25,18332,0.0,0.0,1759681260.0,0
14681149,6626,1,1362,26,18332,2.0,2.0,1759681307.0,1
14681149,6626,1,1363,27,18332,-22.0,-22.0,1759681355.0,0
14681149,6626,1,1368,28,18332,-39.0,-39.0,1759681417.0,0
14681149,6626,1,1369,29,18332,-58.0,-58.0,1759681453.0,0
14681149,6626,1,1370,30,18332,-51.0,-51.0,1759681524.0,0
14681149,6626,1,1371,31,18332,-59.0,-59.0,1759681542.0,0
14681149,6626,1,1372,32,18332,-68.0,-68.0,1759681583.0,0
14681149,6626,1,1373,33,18332,-78.0,-78.0,1759681643.0,0
14681149,6626,1,1374,34,18332,-87.0,-87.0,1759681669.0,0
14681149,6626,1,1375,35,18332,-102.0,-102.0,1759681712.0,0
14681149,6626,1,1377,36,18332,-105.0,-105.0,1759681794.0,0
14681149,6626,1,1378,37,18332,-81.0,-81.0,1759681856.0,0
14681149,6626,1,696,38,18332,-57.0,-57.0,1759681924.0,0
14681149,6626,1,91,39,18332,-49.0,-49.0,1759681996.0,0
14681149,6626,1,93,40,18332,0.0,0.0,1759682100.0,0
14681149,6626,1,11638,41,18332,-23.0,-23.0,1759682167.0,0
14681149,6626,1,95,42,18332,-9.0,-9.0,1759682249.0,0
14681149,6626,1,96,43,18332,10.0,10.0,1759682307.0,1
14681149,6626,1,97,44,18332,-3.0,-3.0,1759682342.0,0
14681169,6626,1,1358,23,18334,143.0,143.0,1759680467.0,1
14681169,6626,1,1360,24,18334,134.0,134.0,1759680559.0,1
14681169,6626,1,1361,25,18334,186.0,186.0,1759680666.0,1
14681169,6626,1,1362,26,18334,193.0,193.0,1759680712.0,1
14681169,6626,1,1363,27,18334,177.0,177.0,1759680758.0,1
14681169,6626,1,1368,28,18334,172.0,172.0,1759680820.0,1
14681169,6626,1,1369,29,18334,162.0,162.0,1759680857.0,1
14681169,6626,1,1370,30,18334,171.0,171.0,1759680921.0,1
14681169,6626,1,1371,31,18334,167.0,167.0,1759680939.0,1
14681169,6626,1,1372,32,18334,164.0,164.0,1759680979.0,1
14681169,6626,1,1373,33,18334,161.0,161.0,1759681036.0,1
14681169,6626,1,1374,34,18334,157.0,157.0,1759681062.0,1
14681169,6626,1,1375,35,18334,148.0,148.0,1759681102.0,1
14681169,6626,1,1377,36,18334,155.0,155.0,1759681182.0,1
14681169,6626,1,1378,37,18334,181.0,181.0,1759681241.0,1
14681169,6626,1,696,38,18334,211.0,211.0,1759681308.0,1
14681169,6626,1,91,39,18334,225.0,225.0,1759681377.0,1
14681169,6626,1,93,40,18334,250.0,250.0,1759681450.0,1
14681169,6626,1,11638,41,18334,227.0,227.0,1759681517.0,1
14681169,6626,1,95,42,18334,241.0,241.0,1759681599.0,1
14681169,6626,1,96,43,18334,259.0,259.0,1759681656.0,1
14681169,6626,1,97,44,18334,244.0,244.0,1759681689.0,1
14681198,6626,1,11638,41,18304,86.0,86.0,1759680476.0,1
14681198,6626,1,95,42,18304,101.0,101.0,1759680559.0,1
14681198,6626,1,96,43,18304,117.0,117.0,1759680614.0,1
14681198,6626,1,97,44,18304,102.0,102.0,1759680647.0,1
14681202,6626,1,1329,1,18391,0.0,0.0,1759681020.0,0
14681202,6626,1,1337,2,18391,-581.0,-581.0,1759680480.0,0
14681202,6626,1,1338,3,18391,-576.0,-576.0,1759680518.0,0
14681202,6626,1,1339,4,18391,-571.0,-571.0,1759680556.0,0
14681202,6626,1,1340,5,18391,-544.0,-544.0,1759680614.0,0
14681202,6626,1,1341,6,18391,-559.0,-559.0,1759680667.0,0
14681202,6626,1,1342,7,18391,-569.0,-569.0,1759680690.0,0
14681202,6626,1,1343,8,18391,-537.0,-537.0,1759680758.0,0
14681202,6626,1,1344,9,18391,-544.0,-544.0,1759680794.0,0
14681202,6626,1,1345,10,18391,-552.0,-552.0,1759680811.0,0
14681202,6626,1,1346,11,18391,-564.0,-564.0,1759680830.0,0
14681202,6626,1,1347,12,18391,0.0,0.0,1759681440.0,0
14681202,6626,1,1348,13,18391,-21.0,-21.0,1759681467.0,0
14681202,6626,1,1349,14,18391,-29.0,-29.0,1759681508.0,0
14681202,6626,1,1350,15,18391,-39.0,-39.0,1759681578.0,0
14681202,6626,1,1351,16,18391,-50.0,-50.0,1759681601.0,0
14681202,6626,1,1352,17,18391,-65.0,-65.0,1759681635.0,0
14681202,6626,1,1353,18,18391,-79.0,-79.0,1759681662.0,0
14681202,6626,1,1354,19,18391,-88.0,-88.0,1759681726.0,0
14681202,6626,1,1355,20,18391,-69.0,-69.0,1759681765.0,0
14681202,6626,1,1356,21,18391,-90.0,-90.0,1759681807.0,0
14681202,6626,1,1357,22,18391,-98.0,-98.0,1759681833.0,0
14681202,6626,1,1358,23,18391,-106.0,-106.0,1759681866.0,0
14681202,6626,1,1360,24,18391,-134.0,-134.0,1759681960.0,0
14681202,6626,1,1361,25,18391,0.0,0.0,1759682160.0,0
14681202,6626,1,1362,26,18391,5.0,5.0,1759682210.0,1
14681202,6626,1,1363,27,18391,-19.0,-19.0,1759682258.0,0
14681202,6626,1,1368,28,18391,-35.0,-35.0,1759682321.0,0
14681202,6626,1,1369,29,18391,-53.0,-53.0,1759682358.0,0
14681202,6626,1,1370,30,18391,-48.0,-48.0,1759682427.0,0
14681202,6626,1,1371,31,18391,-56.0,-56.0,1759682445.0,0
14681202,6626,1,1372,32,18391,-65.0,-65.0,1759682486.0,0
14681202,6626,1,1373,33,18391,-75.0,-75.0,1759682546.0,0
14681202,6626,1,1374,34,18391,-84.0,-84.0,1759682572.0,0
14681202,6626,1,1375,35,18391,-100.0,-100.0,1759682614.0,0
14681202,6626,1,1377,36,18391,-103.0,-103.0,1759682696.0,0
14681202,6626,1,1378,37,18391,-78.0,-78.0,1759682759.0,0
14681202,6626,1,696,38,18391,-51.0,-51.0,1759682830.0,0
14681202,6626,1,91,39,18391,-48.0,-48.0,1759682897.0,0
14681202,6626,1,93,40,18391,0.0,0.0,1759683000.0,0
14681202,6626,1,11638,41,18391,-22.0,-22.0,1759683068.0,0
14681202,6626,1,95,42,18391,-8.0,-8.0,1759683150.0,0
14681202,6626,1,96,43,18391,13.0,13.0,1759683210.0,1
14681202,6626,1,97,44,18391,0.0,0.0,1759683245.0,0
14682170,6627,0,1544,50,21004,28.0,28.0,1759680509.0,1
14682170,6627,0,1545,51,21004,13.0,13.0,1759680545.0,1
14682170,6627,0,1546,52,21004,26.0,26.0,1759680615.0,1
14682170,6627,0,1547,53,21004,22.0,22.0,1759680639.0,1
14682170,6627,0,1548,54,21004,16.0,16.0,1759680683.0,1
14682170,6627,0,1549,55,21004,31.0,31.0,1759680756.0,1
14682170,6627,0,1550,56,21004,46.0,46.0,1759680810.0,1
14682170,6627,0,1551,57,21004,38.0,38.0,1759680849.0,1
14682170,6627,0,1552,58,21004,18.0,18.0,1759680902.0,1
14682170,6627,0,1553,59,21004,19.0,19.0,1759680940.0,1
14682170,6627,0,1554,60,21004,7.0,7.0,1759681002.0,1
14682170,6627,0,1555,61,21004,22.0,22.0,1759681058.0,1
14682170,6627,0,11192,62,21004,13.0,13.0,1759681168.0,1
14682171,6627,0,1500,9,8139,129.0,129.0,1759680476.0,1
14682171,6627,0,1502,10,8139,108.0,108.0,1759680528.0,1
14682171,6627,0,1503,11,8139,101.0,101.0,1759680560.0,1
14682171,6627,0,1504,12,8139,93.0,93.0,1759680600.0,1
14682171,6627,0,366,13,8139,108.0,108.0,1759680646.0,1
14682171,6627,0,368,14,8139,106.0,106.0,1759680691.0,1
14682171,6627,0,1505,15,8139,128.0,128.0,1759680764.0,1
14682171,6627,0,1507,16,8139,135.0,135.0,1759680827.0,1
14682171,6627,0,1509,17,8139,134.0,134.0,1759680875.0,1
14682171,6627,0,1510,18,8139,147.0,147.0,1759680942.0,1
14682171,6627,0,1511,19,8139,135.0,135.0,1759680978.0,1
14682171,6627,0,1512,20,8139,131.0,131.0,1759681007.0,1
14682171,6627,0,1513,21,8139,121.0,121.0,1759681033.0,1
14682171,6627,0,1514,22,8139,143.0,143.0,1759681072.0,1
14682171,6627,0,1515,23,8139,142.0,142.0,1759681095.0,1
14682171,6627,0,1516,24,8139,138.0,138.0,1759681117.0,1
14682171,6627,0,1517,25,8139,130.0,130.0,1759681146.0,1
14682171,6627,0,1518,26,8139,123.0,123.0,1759681166.0,1
14682171,6627,0,1519,27,8139,138.0,138.0,1759681218.0,1
14682171,6627,0,1520,28,8139,118.0,118.0,1759681248.0,1
14682171,6627,0,1522,29,8139,115.0,115.0,1759681321.0,1
14682171,6627,0,1523,30,8139,103.0,103.0,1759681365.0,1
14682171,6627,0,12866,31,8139,133.0,133.0,1759681453.0,1
14682171,6627,0,12989,32,8139,104.0,104.0,1759681511.0,1
14682171,6627,0,12570,33,8139,81.0,81.0,1759681554.0,1
14682171,6627,0,1530,34,8139,91.0,91.0,1759681614.0,1
14682171,6627,0,1531,35,8139,77.0,77.0,1759681655.0,1
14682171,6627,0,1532,36,8139,73.0,73.0,1759681682.0,1
14682171,6627,0,1533,37,8139,79.0,79.0,1759681739.0,1
14682171,6627,0,1534,38,8139,60.0,60.0,1759681774.0,1
14682171,6627,0,1535,39,8139,50.0,50.0,1759681812.0,1
14682171,6627,0,1537,40,8139,68.0,68.0,1759681902.0,1
14682171,6627,0,1153,41,8139,64.0,64.0,1759681963.0,1
14682171,6627,0,1154,42,8139,62.0,62.0,1759682000.0,1
14682171,6627,0,666,43,8139,83.0,83.0,1759682078.0,1
14682171,6627,0,12110,44,8139,98.0,98.0,1759682144.0,1
14682171,6627,0,1538,45,8139,129.0,129.0,1759682233.0,1
14682171,6627,0,1539,46,8139,122.0,122.0,1759682263.0,1
14682171,6627,0,12556,47,8139,125.0,125.0,1759682345.0,1
14682171,6627,0,697,48,8139,121.0,121.0,1759682389.0,1
14682171,6627,0,1542,49,8139,99.0,99.0,1759682440.0,1
14682171,6627,0,1544,50,8139,104.0,104.0,1759682505.0,1
14682171,6627,0,1545,51,8139,91.0,91.0,1759682543.0,1
14682171,6627,0,1546,52,8139,105.0,105.0,1759682614.0,1
14682171,6627,0,1547,53,8139,101.0,101.0,1759682638.0,1
14682171,6627,0,1548,54,8139,94.0,94.0,1759682681.0,1
14682171,6627,0,1549,55,8139,109.0,109.0,1759682754.0,1
14682171,6627,0,1550,56,8139,122.0,122.0,1759682806.0,1
14682171,6627,0,1551,57,8139,116.0,116.0,1759682847.0,1
14682171,6627,0,1552,58,8139,94.0,94.0,1759682898.0,1
14682171,6627,0,1553,59,8139,92.0,92.0,1759682933.0,1
14682171,6627,0,1554,60,8139,90.0,90.0,1759683005.0,1
14682171,6627,0,1555,61,8139,105.0,105.0,1759683061.0,1
14682171,6627,0,11192,62,8139,98.0,98.0,1759683173.0,1
14682172,6627,0,11499,3,8131,-377.0,-377.0,1759680511.0,0
14682172,6627,0,1493,4,8131,-390.0,-390.0,1759680551.0,0
14682172,6627,0,10958,5,8131,-369.0,-369.0,1759680613.0,0
14682172,6627,0,1497,6,8131,-425.0,-425.0,1759680683.0,0
14682172,6627,0,1498,7,8131,-446.0,-446.0,1759680721.0,0
14682172,6627,0,1499,8,8131,-453.0,-453.0,1759680741.0,0
14682172,6627,0,1500,9,8131,-469.0,-469.0,1759680778.0,0
14682172,6627,0,1502,10,8131,-490.0,-490.0,1759680830.0,0
14682172,6627,0,1503,11,8131,-498.0,-498.0,1759680861.0,0
14682172,6627,0,1504,12,8131,-508.0,-508.0,1759680899.0,0
14682172,6627,0,366,13,8131,-492.0,-492.0,1759680946.0,0
14682172,6627,0,368,14,8131,-495.0,-495.0,1759680990.0,0
14682172,6627,0,1505,15,8131,-473.0,-473.0,1759681063.0,0
14682172,6627,0,1507,16,8131,-466.0,-466.0,1759681126.0,0
14682172,6627,0,1509,17,8131,-466.0,-466.0,1759681175.0,0
14682172,6627,0,1510,18,8131,-453.0,-453.0,1759681242.0,0
14682172,6627,0,1511,19,8131,-465.0,-465.0,1759681278.0,0
14682172,6627,0,1512,20,8131,-470.0,-470.0,1759681306.0,0
14682172,6627,0,1513,21,8131,-480.0,-480.0,1759681332.0,0
14682172,6627,0,1514,22,8131,-458.0,-458.0,1759681371.0,0
14682172,6627,0,1515,23,8131,-459.0,-459.0,1759681394.0,0
14682172,6627,0,1516,24,8131,-463.0,-463.0,1759681416.0,0
14682172,6627,0,1517,25,8131,-471.0,-471.0,1759681445.0,0
14682172,6627,0,1518,26,8131,-478.0,-478.0,1759681465.0,0
14682172,6627,0,1519,27,8131,0.0,0.0,1759681980.0,0
14682172,6627,0,1520,28,8131,-20.0,-20.0,1759682010.0,0
14682172,6627,0,1522,29,8131,-23.0,-23.0,1759682083.0,0
14682172,6627,0,1523,30,8131,-35.0,-35.0,1759682127.0,0
14682172,6627,0,12866,31,8131,0.0,0.0,1759682220.0,0
14682172,6627,0,12989,32,8131,-29.0,-29.0,1759682278.0,0
14682172,6627,0,12570,33,8131,-52.0,-52.0,1759682321.0,0
14682172,6627,0,1530,34,8131,-41.0,-41.0,1759682382.0,0
14682172,6627,0,1531,35,8131,-55.0,-55.0,1759682423.0,0
14682172,6627,0,1532,36,8131,-60.0,-60.0,1759682449.0,0
14682172,6627,0,1533,37,8131,-54.0,-54.0,1759682506.0,0
14682172,6627,0,1534,38,8131,-73.0,-73.0,1759682541.0,0
14682172,6627,0,1535,39,8131,-83.0,-83.0,1759682579.0,0
14682172,6627,0,1537,40,8131,-66.0,-66.0,1759682668.0,0
14682172,6627,0,1153,41,8131,-65.0,-65.0,1759682734.0,0
14682172,6627,0,1154,42,8131,-67.0,-67.0,1759682771.0,0
14682172,6627,0,666,43,8131,-46.0,-46.0,1759682849.0,0
14682172,6627,0,12110,44,8131,-31.0,-31.0,1759682915.0,0
14682172,6627,0,1538,45,8131,0.0,0.0,1759683004.0,0
14682172,6627,0,1539,46,8131,-7.0,-7.0,1759683034.0,0
14682172,6627,0,12556,47,8131,0.0,0.0,1759683120.0,0
14682172,6627,0,697,48,8131,-7.0,-7.0,1759683164.0,0
14682172,6627,0,1542,49,8131,-32.0,-32.0,1759683216.0,0
14682172,6627,0,1544,50,8131,-30.0,-30.0,1759683281.0,0
14682172,6627,0,1545,51,8131,-45.0,-45.0,1759683320.0,0
14682172,6627,0,1546,52,8131,-34.0,-34.0,1759683391.0,0
14682172,6627,0,1547,53,8131,-41.0,-41.0,1759683414.0,0
14682172,6627,0,1548,54,8131,-50.0,-50.0,1759683458.0,0
14682172,6627,0,1549,55,8131,-36.0,-36.0,1759683533.0,0
14682172,6627,0,1550,56,8131,-25.0,-25.0,1759683585.0,0
14682172,6627,0,1551,57,8131,-33.0,-33.0,1759683627.0,0
14682172,6627,0,1552,58,8131,-59.0,-59.0,1759683678.0,0
14682172,6627,0,1553,59,8131,-64.0,-64.0,1759683712.0,0
14682172,6627,0,1554,60,8131,-69.0,-69.0,1759683786.0,0
14682172,6627,0,1555,61,8131,-57.0,-57.0,1759683842.0,0
14682172,6627,0,11192,62,8131,-73.0,-73.0,1759683952.0,0
14682195,6627,0,12570,33,21025,-81.0,-81.0,1759680492.0,0
14682195,6627,0,1530,34,21025,-72.0,-72.0,1759680551.0,0
14682195,6627,0,1531,35,21025,-86.0,-86.0,1759680592.0,0
14682195,6627,0,1532,36,21025,-92.0,-92.0,1759680617.0,0
14682195,6627,0,1533,37,21025,-87.0,-87.0,1759680673.0,0
14682195,6627,0,1534,38,21025,-105.0,-105.0,1759680709.0,0
14682195,6627,0,1535,39,21025,-115.0,-115.0,1759680747.0,0
14682195,6627,0,1537,40,21025,-98.0,-98.0,1759680836.0,0
14682195,6627,0,1153,41,21025,-102.0,-102.0,1759680897.0,0
14682195,6627,0,1154,42,21025,-104.0,-104.0,1759680934.0,0
14682195,6627,0,666,43,21025,-84.0,-84.0,1759681011.0,0
14682195,6627,0,12110,44,21025,-69.0,-69.0,1759681077.0,0
14682195,6627,0,1538,45,21025,-38.0,-38.0,1759681166.0,0
14682195,6627,0,1539,46,21025,-45.0,-45.0,1759681196.0,0
14682195,6627,0,12556,47,21025,0.0,0.0,1759681320.0,0
14682195,6627,0,697,48,21025,-4.0,-4.0,1759681364.0,0
14682195,6627,0,1542,49,21025,-29.0,-29.0,1759681412.0,0
14682195,6627,0,1544,50,21025,-24.0,-24.0,1759681477.0,0
14682195,6627,0,1545,51,21025,-37.0,-37.0,1759681515.0,0
14682195,6627,0,1546,52,21025,-24.0,-24.0,1759681585.0,0
14682195,6627,0,1547,53,21025,-27.0,-27.0,1759681610.0,0
14682195,6627,0,1548,54,21025,-34.0,-34.0,1759681653.0,0
14682195,6627,0,1549,55,21025,-19.0,-19.0,1759681726.0,0
14682195,6627,0,1550,56,21025,-4.0,-4.0,1759681780.0,0
14682195,6627,0,1551,57,21025,-11.0,-11.0,1759681820.0,0
